PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,3378b500,and,LOGICAL,"a6, a0, a1",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf37f5096,0xfa8a22db,0xa825baac,0x5a289089,0x93dc66e3,0xcbc4c371,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc98,6f004000,j,UBRANCH,4,0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf37f5096,0xfa8a22db,0xa825baac,0x5a289089,0x93dc66e3,0xcbc4c371,0xf20a0092,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc9c,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf37f5096,0xfa8a22db,0xa825baac,0x5a289089,0x93dc66e3,0xcbc4c371,0xf20a0092,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca0,13152500,slli,SHIFT,"a0, a0, 2",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf37f5096,0xfa8a22db,0x5a2fba3e,0x5a289089,0x93dc66e3,0xcbc4c371,0xf20a0092,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca4,13172700,slli,SHIFT,"a4, a4, 2",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcdfd4258,0xfa8a22db,0x5a2fba3e,0x5a289089,0x93dc66e3,0xcbc4c371,0xf20a0092,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca8,3378e500,and,LOGICAL,"a6, a0, a4",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcdfd4258,0xfa8a22db,0x5a2fba3e,0x5a289089,0x4f719b8c,0xcbc4c371,0xf20a0092,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcac,6f004000,j,UBRANCH,4,0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcdfd4258,0xfa8a22db,0x5a2fba3e,0x5a289089,0x4f719b8c,0xcbc4c371,0x4d710208,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb0,13552500,srli,SHIFT,"a0, a0, 2",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcdfd4258,0xfa8a22db,0x5a2fba3e,0x5a289089,0x4f719b8c,0xcbc4c371,0x4d710208,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb4,13572700,srli,SHIFT,"a4, a4, 2",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x337f5096,0xfa8a22db,0x5a2fba3e,0x5a289089,0x4f719b8c,0xcbc4c371,0x4d710208,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb8,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xec0,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x337f5096,0xfa8a22db,0x5a2fba3e,0x5a289089,0x13dc66e3,0xcbc4c371,0x4d710208,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
