PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,3378b500,and,LOGICAL,"a6, a0, a1",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x305ab3de,0x914165b2,0x5d575d68,0x4ebd90f7,0xe8c4d0c6,0x3ae5bdaa,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc98,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x305ab3de,0x914165b2,0x5d575d68,0x4ebd90f7,0xe8c4d0c6,0x3ae5bdaa,0x10402192,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc9c,13152500,slli,SHIFT,"a0, a0, 2",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x305ab3de,0x914165b2,0x4d177cfa,0x4ebd90f7,0xe8c4d0c6,0x3ae5bdaa,0x10402192,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca0,13172700,slli,SHIFT,"a4, a4, 2",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xc16acf78,0x914165b2,0x4d177cfa,0x4ebd90f7,0xe8c4d0c6,0x3ae5bdaa,0x10402192,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca4,3378e500,and,LOGICAL,"a6, a0, a4",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xc16acf78,0x914165b2,0x4d177cfa,0x4ebd90f7,0xa3134318,0x3ae5bdaa,0x10402192,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca8,13572700,srli,SHIFT,"a4, a4, 2",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xc16acf78,0x914165b2,0x4d177cfa,0x4ebd90f7,0xa3134318,0x3ae5bdaa,0x81024318,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcac,13552500,srli,SHIFT,"a0, a0, 2",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xc16acf78,0x914165b2,0x4d177cfa,0x4ebd90f7,0x28c4d0c6,0x3ae5bdaa,0x81024318,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb0,13162600,slli,SHIFT,"a2, a2, 2",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x305ab3de,0x914165b2,0x4d177cfa,0x4ebd90f7,0x28c4d0c6,0x3ae5bdaa,0x81024318,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb4,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x305ab3de,0x914165b2,0x345df3e8,0x4ebd90f7,0x28c4d0c6,0x3ae5bdaa,0x81024318,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb8,13562600,srli,SHIFT,"a2, a2, 2",0x0,0xeb4,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x305ab3de,0x914165b2,0xb55fb0f0,0x4ebd90f7,0x28c4d0c6,0x3ae5bdaa,0x81024318,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
