PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,93020500,mv,ARITHMETIC,"t0, a0",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3414e0f7,0x1134a050,0x1134e478,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x752f49b3,0x37,0x1206018,0x53ae867
0xc98,13830500,mv,ARITHMETIC,"t1, a1",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x1134a050,0x1134e478,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x752f49b3,0x37,0x1206018,0x53ae867
0xc9c,93030600,mv,ARITHMETIC,"t2, a2",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x85316f8,0x1134e478,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x752f49b3,0x37,0x1206018,0x53ae867
0xca0,138e0600,mv,ARITHMETIC,"t3, a3",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x752f49b3,0x37,0x1206018,0x53ae867
0xca4,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x1206018,0x53ae867
0xca8,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x1206018,0x53ae867
0xcac,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x53ae867
0xcb0,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x81014f8
0xcb4,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a88b48d,0x85316f8,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x81014f8
0xcb8,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3a88b48d,0x8110240,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x81014f8
0xcbc,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3299b6cd,0x8110240,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x81014f8
0xcc0,b3cf5f00,xor,LOGICAL,"t6, t6, t0",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3299b6fa,0x8110240,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x81014f8
0xcc4,13050f00,mv,ARITHMETIC,"a0, t5",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3299b6fa,0x8110240,0x7db5c346,0x0,0x0,0x3a8cb48d,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x3a89a202
0xcc8,93850f00,mv,ARITHMETIC,"a1, t6",0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3299b6fa,0x8110240,0x7db5c346,0x0,0x0,0x38848004,0x85316f8,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x3a89a202
0xccc,67800000,ret,UBRANCH,,0x0,0xe58,0x7ff3cee4,0x0,0x0,0x3299b6fa,0x8110240,0x7db5c346,0x0,0x0,0x38848004,0x3a89a202,0x7db5c346,0x7bb8f4fd,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7bb8f4fd,0x37,0x38848004,0x3a89a202
