PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,93020500,mv,ARITHMETIC,"t0, a0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x4506a3f2,0x2c06a2c0,0x6e1ef2c9,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x697c4d05,0x37,0x6c000236,0x6c22aef6
0xc98,13830500,mv,ARITHMETIC,"t1, a1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x2c06a2c0,0x6e1ef2c9,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x697c4d05,0x37,0x6c000236,0x6c22aef6
0xc9c,93030600,mv,ARITHMETIC,"t2, a2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x28da635c,0x6e1ef2c9,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x697c4d05,0x37,0x6c000236,0x6c22aef6
0xca0,138e0600,mv,ARITHMETIC,"t3, a3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x697c4d05,0x37,0x6c000236,0x6c22aef6
0xca4,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x6c000236,0x6c22aef6
0xca8,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x6c000236,0x6c22aef6
0xcac,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a290,0x6c22aef6
0xcb0,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a290,0x20da0158
0xcb4,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x45c01d1,0x28da635c,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a290,0x20da0158
0xcb8,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x45c01d1,0x20922218,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a290,0x20da0158
0xcbc,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24ce23c9,0x20922218,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a290,0x20da0158
0xcc0,334fdf01,xor,LOGICAL,"t5, t5, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24ce23fe,0x20922218,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a290,0x20da0158
0xcc4,b3cf5f00,xor,LOGICAL,"t6, t6, t0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24ce23fe,0x20922218,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a2a7,0x20da0158
0xcc8,13050f00,mv,ARITHMETIC,"a0, t5",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24ce23fe,0x20922218,0x2392a6b8,0x0,0x0,0x965cabd1,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a2a7,0x41422a6
0xccc,93850f00,mv,ARITHMETIC,"a1, t6",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24ce23fe,0x20922218,0x2392a6b8,0x0,0x0,0x210a2a7,0x28da635c,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a2a7,0x41422a6
0xcd0,67800000,ret,UBRANCH,,0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24ce23fe,0x20922218,0x2392a6b8,0x0,0x0,0x210a2a7,0x41422a6,0x2392a6b8,0x24ff05f9,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x24ff05f9,0x37,0x210a2a7,0x41422a6
