PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,93020500,mv,ARITHMETIC,"t0, a0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x6c322b06,0x60060b02,0x71862b76,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xeb5aab7,0x37,0x21042045,0x6a37a184
0xc98,13830500,mv,ARITHMETIC,"t1, a1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x60060b02,0x71862b76,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xeb5aab7,0x37,0x21042045,0x6a37a184
0xc9c,93030600,mv,ARITHMETIC,"t2, a2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x1659f36f,0x71862b76,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xeb5aab7,0x37,0x21042045,0x6a37a184
0xca0,138e0600,mv,ARITHMETIC,"t3, a3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xeb5aab7,0x37,0x21042045,0x6a37a184
0xca4,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x21042045,0x6a37a184
0xca8,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x21042045,0x6a37a184
0xcac,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x608051a4,0x6a37a184
0xcb0,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x608051a4,0x1458b24e
0xcb4,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74401884,0x1659f36f,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x608051a4,0x1458b24e
0xcb8,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74401884,0x11536e,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x608051a4,0x1458b24e
0xcbc,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74514bea,0x11536e,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x608051a4,0x1458b24e
0xcc0,334fdf01,xor,LOGICAL,"t5, t5, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74514bdd,0x11536e,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x608051a4,0x1458b24e
0xcc4,b3cf5f00,xor,LOGICAL,"t6, t6, t0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74514bdd,0x11536e,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x60805193,0x1458b24e
0xcc8,13050f00,mv,ARITHMETIC,"a0, t5",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74514bdd,0x11536e,0x619153ee,0x0,0x0,0x7ce059a5,0x1659f36f,0x619153ee,0x745ebace,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x60805193,0x6009f993
