PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,93020500,mv,ARITHMETIC,"t0, a0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x74514bdd,0x11536e,0x619153ee,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x60805193,0x6009f993
0xc98,13830500,mv,ARITHMETIC,"t1, a1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x11536e,0x619153ee,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x60805193,0x6009f993
0xc9c,93030600,mv,ARITHMETIC,"t2, a2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x546d5141,0x619153ee,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x60805193,0x6009f993
0xca0,138e0600,mv,ARITHMETIC,"t3, a3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x745ebace,0x37,0x60805193,0x6009f993
0xca4,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x60805193,0x6009f993
0xca8,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x60805193,0x6009f993
0xcac,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14201,0x6009f993
0xcb0,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14201,0x100d4041
0xcb4,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x30094201,0x546d5141,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14201,0x100d4041
0xcb8,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x30094201,0x14614041,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14201,0x100d4041
0xcbc,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24680240,0x14614041,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14201,0x100d4041
0xcc0,334fdf01,xor,LOGICAL,"t5, t5, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24680277,0x14614041,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14201,0x100d4041
0xcc4,b3cf5f00,xor,LOGICAL,"t6, t6, t0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24680277,0x14614041,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14236,0x100d4041
0xcc8,13050f00,mv,ARITHMETIC,"a0, t5",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24680277,0x14614041,0x96f1ce41,0x0,0x0,0x76a95231,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14236,0x34654236
0xccc,93850f00,mv,ARITHMETIC,"a1, t6",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24680277,0x14614041,0x96f1ce41,0x0,0x0,0x16a14236,0x546d5141,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14236,0x34654236
0xcd0,67800000,ret,UBRANCH,,0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x24680277,0x14614041,0x96f1ce41,0x0,0x0,0x16a14236,0x34654236,0x96f1ce41,0xb11d6acf,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xb11d6acf,0x37,0x16a14236,0x34654236
