PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,93020500,mv,ARITHMETIC,"t0, a0",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x8141433e,0xb40410c,0xf4a596e,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xce091255,0x37,0xb000819,0x8b41412b
0xc98,13830500,mv,ARITHMETIC,"t1, a1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xb40410c,0xf4a596e,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xce091255,0x37,0xb000819,0x8b41412b
0xc9c,93030600,mv,ARITHMETIC,"t2, a2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xabf857f2,0xf4a596e,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xce091255,0x37,0xb000819,0x8b41412b
0xca0,138e0600,mv,ARITHMETIC,"t3, a3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xce091255,0x37,0xb000819,0x8b41412b
0xca4,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0xb000819,0x8b41412b
0xca8,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0xb000819,0x8b41412b
0xcac,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0x980221,0x8b41412b
0xcb0,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0x980221,0x8af05470
0xcb4,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x40904060,0xabf857f2,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0x980221,0x8af05470
0xcb8,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x40904060,0xa9816b0,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0x980221,0x8af05470
0xcbc,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x4a0856d0,0xa9816b0,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0x980221,0x8af05470
0xcc0,334fdf01,xor,LOGICAL,"t5, t5, t4",0x0,0xe5c,0x7ff3cee4,0x0,0x0,0x4a0856e7,0xa9816b0,0x1e9e9eb1,0x0,0x0,0x60984263,0xabf857f2,0x1e9e9eb1,0xcef75c7c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xcef75c7c,0x37,0x980221,0x8af05470
