PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,130101ff,addi,ARITHMETIC,"sp, sp, -0x10",0x0,0xe74,0x7ff3cee4,0x0,0x0,0x4ca6e04a,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xc98,2320a100,sw,STORE,"a0, 0(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x4ca6e04a,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xc9c,2322b100,sw,STORE,"a1, 4(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x4ca6e04a,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xca0,2324c100,sw,STORE,"a2, 8(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x4ca6e04a,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xca4,2326d100,sw,STORE,"a3, 0xc(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x4ca6e04a,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xca8,83220100,lw,LOAD,"t0, 0(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x4ca6e04a,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xcac,03234100,lw,LOAD,"t1, 4(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x4185a810,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xcb0,83238100,lw,LOAD,"t2, 8(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x30027ef,0x41afbc53,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xcb4,032ec100,lw,LOAD,"t3, 0xc(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdebce6d,0x37,0x1272876,0x4527286e
0xcb8,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0x1272876,0x4527286e
0xcbc,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0x1272876,0x4527286e
0xcc0,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0xe51030d0,0x4527286e
0xcc4,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe74,0x7ff3ced4,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0xe51030d0,0x200242c
0xcc8,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x6183418,0x30027ef,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0xe51030d0,0x200242c
0xccc,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x6183418,0x10020c5,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0xe51030d0,0x200242c
0xcd0,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x71814dd,0x10020c5,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0xe51030d0,0x200242c
0xcd4,334fdf01,xor,LOGICAL,"t5, t5, t4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x71814ea,0x10020c5,0xed3478d5,0x0,0x0,0xf75835da,0x30027ef,0xed3478d5,0x69fb43c,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x69fb43c,0x37,0xe51030d0,0x200242c
