PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,130101ff,addi,ARITHMETIC,"sp, sp, -0x10",0x0,0xe74,0x7ff3cee4,0x0,0x0,0x8610819,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xc98,2320a100,sw,STORE,"a0, 0(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x8610819,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xc9c,2322b100,sw,STORE,"a1, 4(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x8610819,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xca0,2324c100,sw,STORE,"a2, 8(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x8610819,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xca4,2326d100,sw,STORE,"a3, 0xc(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x8610819,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xca8,83220100,lw,LOAD,"t0, 0(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x8610819,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xcac,03234100,lw,LOAD,"t1, 4(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x202101a4,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xcb0,83238100,lw,LOAD,"t2, 8(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x3bb128fb,0x392f13a6,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xcb4,032ec100,lw,LOAD,"t3, 0xc(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2e687d9e,0x37,0x280503b5,0x2801019d
0xcb8,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x280503b5,0x2801019d
0xcbc,33ff7200,and,LOGICAL,"t5, t0, t2",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x280503b5,0x2801019d
0xcc0,b37fc301,and,LOGICAL,"t6, t1, t3",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011821,0x2801019d
0xcc4,b3f2c201,and,LOGICAL,"t0, t0, t3",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011821,0x33a12823
0xcc8,33737300,and,LOGICAL,"t1, t1, t2",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x21012d21,0x3bb128fb,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011821,0x33a12823
0xccc,b3c26200,xor,LOGICAL,"t0, t0, t1",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x21012d21,0x3b910821,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011821,0x33a12823
0xcd0,b3c2d201,xor,LOGICAL,"t0, t0, t4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x1a902500,0x3b910821,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011821,0x33a12823
0xcd4,334fdf01,xor,LOGICAL,"t5, t5, t4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x1a902537,0x3b910821,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011821,0x33a12823
0xcd8,b3cf5f00,xor,LOGICAL,"t6, t6, t0",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x1a902537,0x3b910821,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011816,0x33a12823
0xcdc,13050f00,mv,ARITHMETIC,"a0, t5",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x1a902537,0x3b910821,0xff995821,0x0,0x0,0x29413dad,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011816,0x29310d14
0xce0,93850f00,mv,ARITHMETIC,"a1, t6",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x1a902537,0x3b910821,0xff995821,0x0,0x0,0x29011816,0x3bb128fb,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011816,0x29310d14
0xce4,13010101,addi,ARITHMETIC,"sp, sp, 0x10",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x1a902537,0x3b910821,0xff995821,0x0,0x0,0x29011816,0x29310d14,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011816,0x29310d14
0xce8,67800000,ret,UBRANCH,,0x0,0xe74,0x7ff3cee4,0x0,0x0,0x1a902537,0x3b910821,0xff995821,0x0,0x0,0x29011816,0x29310d14,0xff995821,0xf3a5ad23,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xf3a5ad23,0x37,0x29011816,0x29310d14
