PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,3378b500,and,LOGICAL,"a6, a0, a1",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0x5871f8e,0x6d65aad0,0xf5535626,0xb16c90e0,0x0,0x0,0x5004884c,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc98,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0x5871f8e,0x6d65aad0,0xf5535626,0xb16c90e0,0x9040200,0x0,0x5004884c,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc9c,13152500,slli,SHIFT,"a0, a0, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xc831d8e,0x6d65aad0,0xf5535626,0xb16c90e0,0x9040200,0x0,0x5004884c,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca0,13090800,mv,ARITHMETIC,"s2, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2f950b60,0x2906ab07,0xc831d8e,0x6d65aad0,0xf5535626,0xb16c90e0,0x9040200,0x0,0x5004884c,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca4,13172700,slli,SHIFT,"a4, a4, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2f950b60,0x2906ab07,0xc831d8e,0x6d65aad0,0xf5535626,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca8,3378e500,and,LOGICAL,"a6, a0, a4",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2f950b60,0x2906ab07,0xc831d8e,0x6d65aad0,0xd54d5898,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcac,13080900,mv,ARITHMETIC,"a6, s2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2f950b60,0x2906ab07,0xc831d8e,0x6d65aad0,0xd54d5898,0xb16c90e0,0x5050800,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb0,13552500,srli,SHIFT,"a0, a0, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2f950b60,0x2906ab07,0xc831d8e,0x6d65aad0,0xd54d5898,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb4,13572700,srli,SHIFT,"a4, a4, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xc831d8e,0x6d65aad0,0xd54d5898,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb8,13162600,slli,SHIFT,"a2, a2, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xc831d8e,0x6d65aad0,0x35535626,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcbc,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0x320c7638,0x6d65aad0,0x35535626,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcc0,13562600,srli,SHIFT,"a2, a2, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0x3b087438,0x6d65aad0,0x35535626,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcc4,33f8e600,and,LOGICAL,"a6, a3, a4",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xec21d0e,0x6d65aad0,0x35535626,0xb16c90e0,0x9040200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcc8,b3c70701,xor,LOGICAL,"a5, a5, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xec21d0e,0x6d65aad0,0x35535626,0xb16c90e0,0x25410200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xccc,93962600,slli,SHIFT,"a3, a3, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xec21d0e,0x6d65aad0,0x35535626,0x942d92e0,0x25410200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcd0,93952500,slli,SHIFT,"a1, a1, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0x2906ab07,0xec21d0e,0xb596ab40,0x35535626,0x942d92e0,0x25410200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcd4,33f8b600,and,LOGICAL,"a6, a3, a1",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0xa41aac1c,0xec21d0e,0xb596ab40,0x35535626,0x942d92e0,0x25410200,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcd8,93d62600,srli,SHIFT,"a3, a3, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0xa41aac1c,0xec21d0e,0xb596ab40,0x35535626,0x942d92e0,0xa412a800,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcdc,93d52500,srli,SHIFT,"a1, a1, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xbe542d8,0xa41aac1c,0xec21d0e,0x2d65aad0,0x35535626,0x942d92e0,0xa412a800,0x0,0x9040200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
