PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,3378b500,and,LOGICAL,"a6, a0, a1",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x837dac22,0x8eb2180,0x16f080dd,0x831954c7,0x756587ad,0x8ecf0f7c,0x0,0x0,0x11404a0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc98,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x837dac22,0x8eb2180,0x16f080dd,0x831954c7,0x756587ad,0x8ecf0f7c,0x692000,0x0,0x11404a0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xc9c,13152500,slli,SHIFT,"a0, a0, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x837dac22,0x8eb2180,0x1699a0dd,0x831954c7,0x756587ad,0x8ecf0f7c,0x692000,0x0,0x11404a0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca0,13090800,mv,ARITHMETIC,"s2, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdf6b088,0x8eb2180,0x1699a0dd,0x831954c7,0x756587ad,0x8ecf0f7c,0x692000,0x0,0x11404a0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca4,13172700,slli,SHIFT,"a4, a4, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdf6b088,0x8eb2180,0x1699a0dd,0x831954c7,0x756587ad,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xca8,3378e500,and,LOGICAL,"a6, a0, a4",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdf6b088,0x8eb2180,0x1699a0dd,0x831954c7,0xd5961eb4,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcac,13080900,mv,ARITHMETIC,"a6, s2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdf6b088,0x8eb2180,0x1699a0dd,0x831954c7,0xd5961eb4,0x8ecf0f7c,0x5961080,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb0,13552500,srli,SHIFT,"a0, a0, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0xdf6b088,0x8eb2180,0x1699a0dd,0x831954c7,0xd5961eb4,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb4,13572700,srli,SHIFT,"a4, a4, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1699a0dd,0x831954c7,0xd5961eb4,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcb8,13162600,slli,SHIFT,"a2, a2, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1699a0dd,0x831954c7,0x356587ad,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcbc,33460601,xor,LOGICAL,"a2, a2, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x5a668374,0x831954c7,0x356587ad,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcc0,13562600,srli,SHIFT,"a2, a2, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x5a0fa374,0x831954c7,0x356587ad,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcc4,33f8e600,and,LOGICAL,"a6, a3, a4",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1683e8dd,0x831954c7,0x356587ad,0x8ecf0f7c,0x692000,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcc8,b3c70701,xor,LOGICAL,"a5, a5, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1683e8dd,0x831954c7,0x356587ad,0x8ecf0f7c,0x1010485,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xccc,93962600,slli,SHIFT,"a3, a3, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1683e8dd,0x831954c7,0x356587ad,0x8fce0bf9,0x1010485,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcd0,93952500,slli,SHIFT,"a1, a1, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1683e8dd,0xc65531c,0x356587ad,0x8fce0bf9,0x1010485,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcd4,33f8b600,and,LOGICAL,"a6, a3, a1",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x23ac8600,0x1683e8dd,0xc65531c,0x356587ad,0x8fce0bf9,0x1010485,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcd8,93d62600,srli,SHIFT,"a3, a3, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x23ac8600,0x1683e8dd,0xc65531c,0x356587ad,0x8fce0bf9,0x240200,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xcdc,93d52500,srli,SHIFT,"a1, a1, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x23ac8600,0x1683e8dd,0x31954c7,0x356587ad,0x8fce0bf9,0x240200,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xce0,93972700,slli,SHIFT,"a5, a5, 2",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1683e8dd,0x31954c7,0x356587ad,0x8fce0bf9,0x240200,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xce4,b3c70701,xor,LOGICAL,"a5, a5, a6",0x0,0xebc,0x7ff3cee4,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x37dac22,0x8eb2180,0x1683e8dd,0x31954c7,0x356587ad,0x3f382fe4,0x240200,0x0,0x692000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
